Wines,Country,Rate,Price,State,region_1,region_2,Wine Type,winery
50090,Australia,85,13,Australia Other,Australia,,Shiraz,De Bortoli
50105,Australia,87,14,South Australia,Adelaide,,Viognier,Shoofly
50106,Australia,87,16,South Australia,Adelaide Hills,,Pinot Gris,Sidewood
50118,Australia,87,20,South Australia,McLaren Vale,,Merlot,Hugh Hamilton
50119,Australia,87,20,South Australia,Clare Valley,,Riesling,Koonowla
50175,Australia,86,35,Western Australia,Margaret River,,Chardonnay,Leeuwin Estate
50293,Australia,88,18,Western Australia,Western Australia,,Pinot Noir,Plantagenet
50295,Australia,88,12,Western Australia,Western Australia,,Shiraz,West Cape Howe
50319,Australia,87,12,Australia Other,South Eastern Australia,,G-S-M,Marquee
50377,Australia,85,13,Australia Other,Australia,,Pinot Grigio,De Bortoli
50422,Australia,86,19,South Australia,Barossa,,Shiraz,Ch??teau Tanunda
50434,Australia,89,55,South Australia,Barossa Valley,,Shiraz,Two Hands
50435,Australia,89,13,South Australia,Barossa,,Shiraz,St Hallett
50436,Australia,89,32,Western Australia,Margaret River,,Bordeaux-style Red Blend,Moss Wood
50437,Australia,89,125,Victoria,Yarra Valley,,Pinot Noir,Mount Mary
50443,Australia,89,29,Tasmania,Tasmania,,Pinot Noir,Frogmore Creek
50450,Australia,89,19,South Australia,McLaren Vale,,Shiraz,D'Arenberg
50459,Australia,89,16,South Australia,South Australia,,Shiraz,Hesketh
50473,Australia,86,16,South Australia,Eden Valley,,Riesling,St Hallett
50489,Australia,86,9,Australia Other,South Eastern Australia,,Pinot Noir,Wyndham Estate
50593,Australia,88,15,Western Australia,Pemberton,,Shiraz,Fonty's Pool
50604,Australia,88,20,Western Australia,Western Australia,,Shiraz,Strait Jacket
50616,Australia,87,13,New South Wales,Orange,,Cabernet Sauvignon,Climbing
50630,Australia,87,20,South Australia,Barossa,,Cabernet Sauvignon,Schild Estate
50677,Australia,84,13,Australia Other,South Eastern Australia,,Sparkling Blend,De Bortoli
50706,Australia,86,14,South Australia,Adelaide,,White Blend,Shoofly
50734,Australia,89,75,Victoria,Yarra Valley,,Red Blend,Yarra Yering
50757,Australia,89,17,Western Australia,Margaret River,,Cabernet Sauvignon,Ringbolt
50785,Australia,85,9,Australia Other,South Eastern Australia,,Shiraz-Cabernet Sauvignon,Jacob's Creek
50787,Australia,85,18,South Australia,Barossa,,Chardonnay,Grant Burge
50959,Australia,87,18,Australia Other,South Eastern Australia,,Cabernet Sauvignon,Angus The Bull
50970,Australia,86,14,South Australia,Adelaide,,Riesling,Penfolds
50983,Australia,86,10,South Australia,South Australia,,Chardonnay,Rocland Estate
50998,Australia,86,20,South Australia,Clare Valley,,Riesling,Petaluma
51027,Australia,84,8,Australia Other,South Eastern Australia,,Sparkling Blend,Beelgara
51034,Australia,89,20,South Australia,Coonawarra,,Cabernet Sauvignon,Penley Estate
51037,Australia,89,46,Western Australia,Margaret River,,Bordeaux-style Red Blend,Cullen
51044,Australia,89,30,New South Wales,Tumbarumba,,Chardonnay,Hungerford Hill
51050,Australia,89,125,Victoria,Heathcote,,Red Blend,Jasper Hill
51053,Australia,89,15,South Australia,South Australia,,Shiraz,Grant Burge
51059,Australia,89,16,Tasmania,Tasmania,,Pinot Noir,Tamar Ridge
51060,Australia,85,20,Australia Other,South Eastern Australia,,Shiraz-Cabernet Sauvignon,Rafferty's Rules
51061,Australia,85,17,Victoria,Yarra Valley,,Pinot Noir,Sticks
51186,Australia,87,30,South Australia,Piccadilly Valley,,Champagne Blend,Petaluma
51206,Australia,87,14,Western Australia,Western Australia,,Shiraz,Plantagenet
51281,Australia,84,17,South Australia,Barossa Valley,,Moscato,Chocolate Box
51297,Australia,83,13,Australia Other,South Eastern Australia,,Sparkling Blend,De Bortoli
51308,Australia,86,20,Western Australia,Western Australia,,Pinot Noir,West Cape Howe
51311,Australia,86,12,South Australia,Langhorne Creek,,White Blend,Langhorne Crossing
51312,Australia,86,13,South Australia,Limestone Coast,,Chardonnay,Mt. Monster
51313,Australia,86,16,South Australia,Adelaide,,Chardonnay,Nepenthe
51323,Australia,86,25,South Australia,McLaren Vale-Adelaide Hills,,Viognier,D'Arenberg
51324,Australia,86,18,South Australia,Clare Valley,,Riesling,Fire Block
51333,Australia,84,12,Victoria,Victoria,,Shiraz-Cabernet Sauvignon,Woomera
51391,Australia,89,15,South Australia,South Australia,,Shiraz-Mourv??dre,Penfolds
51407,Australia,88,18,New South Wales,New South Wales,,Shiraz,Hungerford Hill
51418,Australia,88,10,Australia Other,South Eastern Australia,,Cabernet Sauvignon,Madison Ridge
51493,Australia,87,16,Tasmania,Tasmania,,Pinot Noir,Tamar Ridge
51577,Australia,83,13,Australia Other,South Eastern Australia,,Sauvignon Blanc,De Bortoli
51590,Australia,82,15,Australia Other,Australia,,Sparkling Blend,Hesketh
51622,Australia,86,16,South Australia,South Australia,,Pinot Grigio,Robert Oatley
51626,Australia,86,13,South Australia,Barossa,,White Blend,St Hallett
51636,Australia,83,15,South Australia,South Australia,,Chardonnay,Grant Burge
51638,Australia,83,25,Western Australia,Western Australia,,Riesling,Larry Cherubino
51640,Australia,83,10,Australia Other,South Eastern Australia,,Chardonnay,Friday Monkey
51642,Australia,83,15,South Australia,South Australia,,Shiraz,Grant Burge
51654,Australia,83,30,South Australia,Adelaide Hills,,Sauvignon Blanc,The Lane
51701,Australia,88,16,South Australia,Langhorne Creek,,Shiraz,Zonte's Footstep
51789,Australia,86,40,Victoria,Pyrenees,,Shiraz,Syan
51947,Australia,85,,South Australia,Barossa-Adelaide Hills,,White Blend,Henschke
51957,Australia,85,125,Victoria,Yarra Valley,,Bordeaux-style Red Blend,Mount Mary
51963,Australia,82,29,Western Australia,Western Australia,,Semillon-Sauvignon Blanc,Larry Cherubino
51980,Australia,81,9,Australia Other,South Eastern Australia,,Shiraz-Cabernet Sauvignon,De Bortoli
51991,Australia,88,30,Western Australia,Great Southern,,Riesling,Robert Oatley
52082,Australia,86,19,Victoria,Yarra Valley,,Pinot Noir,De Bortoli
52089,Australia,86,28,Victoria,Victoria,,Sparkling Blend,Yering Station
52150,Australia,86,14,Western Australia,Margaret River,,Cabernet Sauvignon,Mandu
52163,Australia,86,19,South Australia,Barossa Valley,,G-S-M,Cigale
52168,Australia,86,30,Victoria,Yarra Valley,,Shiraz,Giant Steps
52240,Australia,85,19,South Australia,Padthaway,,Chardonnay,Jip Jip Rocks
52242,Australia,85,16,South Australia,Coonawarra,,Cabernet Sauvignon,Nick Faldo
52246,Australia,85,10,South Australia,South Australia,,Chardonnay,Yalumba
52297,Australia,88,14,New South Wales,Mudgee,,Shiraz,James Oatley
52314,Australia,88,13,Victoria,Central Victoria,,Cabernet Sauvignon,Four Sisters
52532,Australia,85,18,South Australia,Adelaide,,Riesling,Wirra Wirra
52533,Australia,85,10,South Australia,South Australia,,Sauvignon Blanc,Yalumba
52558,Australia,85,8,Australia Other,South Eastern Australia,,Pinot Grigio,Oxford Landing
52607,Australia,88,12,South Australia,South Australia,,Shiraz,Yalumba
52618,Australia,87,15,South Australia,South Australia,,Pinot Noir,3 Trees
52619,Australia,87,18,Tasmania,Tasmania,,Pinot Noir,42??S
52683,Australia,85,10,Australia Other,South Eastern Australia,,Sparkling Blend,De Bortoli
52686,Australia,85,40,New South Wales,Orange,,Pinot Noir,Philip Shaw
52690,Australia,85,20,New South Wales,Hunter Valley,,Shiraz,The Six Masters
52709,Australia,85,15,Victoria,Victoria,,Pinot Noir,De Bortoli
52755,Australia,85,11,South Australia,South Australia,,Sangiovese,Yalumba
52758,Australia,85,13,Australia Other,South Eastern Australia,,Cabernet Sauvignon,De Bortoli
52852,Australia,84,30,Victoria,Yarra Valley,,Pinot Noir,Giant Steps
52856,Australia,84,35,South Australia,Adelaide,,Pinot Noir,D'Arenberg
52996,Australia,84,15,Western Australia,Pemberton,,Pinot Noir,Fonty's Pool
53009,Australia,84,40,Victoria,Rutherglen,,Shiraz,R.L. Buller & Son
53042,Australia,85,18,South Australia,Barossa,,Grenache,Loose End
53067,Australia,85,11,Australia Other,South Eastern Australia,,Cabernet Sauvignon,Madison Ridge
53141,Australia,84,8,Australia Other,South Eastern Australia,,Pinot Grigio,Black Swan
53147,Australia,84,9,Australia Other,South Eastern Australia,,Pinot Grigio,Jacob's Creek
53175,Australia,92,50,South Australia,Padthaway,,Shiraz,Henry's Drive Vignerons
53237,Australia,87,35,New South Wales,Tumbarumba,,Shiraz,Hungerford Hill
53448,Australia,84,13,Victoria,Yarra Valley,,Pinot Noir,Yering Station
53498,Australia,92,65,South Australia,McLaren Vale,,G-S-M,D'Arenberg
53519,Australia,91,29,South Australia,McLaren Vale,,Bordeaux-style Red Blend,D'Arenberg
53552,Australia,87,30,New South Wales,Mudgee,,Chardonnay,Robert Oatley
53564,Australia,87,41,Victoria,Yarra Valley,,Pinot Noir,De Bortoli
53576,Australia,87,15,South Australia,Coonawarra,,Pinot Noir,Penley Estate
53604,Australia,83,9,Australia Other,South Eastern Australia,,Chardonnay,Banrock Station
53685,Australia,84,13,South Australia,South Australia,,Ros??,Angove's
53699,Australia,84,12,Australia Other,South Eastern Australia,,Cabernet Sauvignon,McWilliam's Hanwood Estate
53735,Australia,84,17,South Australia,Clare Valley,,Riesling,Wakefield Estate
53749,Australia,83,17,New South Wales,Hunter Valley,,Cabernet Merlot,Hope Estate
53755,Australia,83,23,South Australia,McLaren Vale,,Cabernet Sauvignon,Mitolo
53765,Australia,91,35,South Australia,Barossa,,Red Blend,Henschke
53766,Australia,91,40,South Australia,Barossa,,Rh??ne-style Red Blend,Henschke
53771,Australia,91,60,South Australia,Clare Valley,,Shiraz,Two Hands
53784,Australia,91,41,South Australia,Adelaide Hills,,Shiraz,Shaw and Smith
53867,Australia,87,11,Australia Other,South Eastern Australia,,Cabernet Sauvignon,McWilliam's Hanwood Estate
53886,Australia,82,41,Victoria,Yarra Valley,,Pinot Noir,De Bortoli
53892,Australia,82,30,Victoria,Yarra Valley,,Pinot Noir,Giant Steps
53997,Australia,84,11,South Australia,South Australia,,G-S-M,D'Arenberg
54041,Australia,82,19,South Australia,Adelaide Hills,,Chardonnay-Semillon,D'Arenberg
54168,Australia,87,25,South Australia,Coonawarra,,Cabernet Sauvignon,Yalumba
54205,Australia,93,32,New South Wales,New South Wales,,S??millon,De Bortoli
54302,Australia,84,9,Australia Other,Central Ranges,,Cabernet Sauvignon,Block 50
54372,Australia,90,30,South Australia,Barossa Valley,,Cabernet Sauvignon,Kaesler
54473,Australia,87,12,New South Wales,Riverina,,Cabernet Sauvignon,Nugan Family Estates
54478,Australia,87,44,Western Australia,Margaret River,,Cabernet Sauvignon-Merlot,Moss Wood
54497,Australia,92,30,Victoria,Bendigo,,Shiraz,Passing Clouds
54691,Australia,90,19,South Australia,McLaren Vale,,Shiraz-Grenache,D'Arenberg
54752,Australia,87,37,Victoria,Mornington Peninsula,,Chardonnay,Yabby Lake Vineyard
54761,Australia,86,14,New South Wales,Mudgee,,Chardonnay,James Oatley
54774,Australia,86,20,Western Australia,Great Southern,,Chardonnay,Plantagenet
54805,Australia,91,20,South Australia,Coonawarra,,Cabernet Sauvignon,Penley Estate
54809,Australia,91,75,South Australia,Lenswood,,Bordeaux-style Red Blend,Henschke
55059,Australia,86,28,Victoria,Mornington Peninsula,,Pinot Noir,Yabby Lake Vineyard
55061,Australia,86,20,South Australia,Coonawarra,,Chardonnay,Penley Estate
55081,Australia,91,19,South Australia,Adelaide,,Chardonnay-Semillon,D'Arenberg
55094,Australia,91,30,South Australia,Coonawarra,,Cabernet Sauvignon,Leconfield
55206,Australia,82,36,New South Wales,Hunter Valley,,Shiraz,Meerea Park
55266,Australia,90,60,South Australia,Langhorne Creek,,Shiraz,Two Hands
55360,Australia,86,17,New South Wales,Hunter Valley,,Chardonnay,Ozzie-Ba-Ru
55388,Australia,90,17,Victoria,Bendigo,,Shiraz,Water Wheel
55397,Australia,90,25,Victoria,Pyrenees,,Shiraz,Syan
55671,Australia,86,12,South Australia,South Australia,,Chardonnay,Wakefield Estate
55694,Australia,90,85,Victoria,Yarra Valley,,Bordeaux-style Red Blend,Yarra Yering
55696,Australia,90,19,South Australia,McLaren Vale,,Cabernet Sauvignon,D'Arenberg
55697,Australia,90,38,Australia Other,Australia,,White Blend,De Bortoli
55855,Australia,93,94,Western Australia,Margaret River,,Bordeaux-style Red Blend,Cullen
55874,Australia,89,40,South Australia,Barossa Valley,,Rh??ne-style Red Blend,John Duval Wines
55968,Australia,86,30,Victoria,Mornington Peninsula,,Pinot Noir,Robert Oatley
55982,Australia,89,15,Australia Other,South Eastern Australia,,S??millon,De Bortoli
55986,Australia,89,15,South Australia,Eden Valley,,Riesling,Heggies Vineyard
55992,Australia,89,22,South Australia,McLaren Vale,,Cabernet Sauvignon,Shingleback
56008,Australia,89,65,Victoria,Yarra Valley,,Bordeaux-style Red Blend,Yeringberg
56063,Australia,92,35,Victoria,Bendigo,,Shiraz,Passing Clouds
56221,Australia,82,14,Western Australia,Western Australia,,Shiraz,Alkoomi
56223,Australia,82,9,Australia Other,South Eastern Australia,,Shiraz,Andrew Peace
56225,Australia,82,9,Australia Other,South Eastern Australia,,Shiraz-Cabernet Sauvignon,De Bortoli
56239,Australia,82,7,Australia Other,South Eastern Australia,,Pinot Noir,Alice White
56241,Australia,82,5,Australia Other,South Eastern Australia,,Shiraz,Kelly's Revenge
56249,Australia,82,10,South Australia,South Australia,,Red Blend,Timbuktu
56264,Australia,84,60,Victoria,Yarra Valley,,Pinot Noir,De Bortoli
56307,Australia,87,25,South Australia,McLaren Vale,,Shiraz,Forefathers
56344,Australia,92,75,South Australia,South Australia,,Red Blend,Wolf Blass
56350,Australia,92,30,South Australia,Barossa,,Shiraz,Kurtz Family
56365,Australia,92,75,South Australia,Coonawarra,,Bordeaux-style Red Blend,Parker
56418,Australia,89,10,South Australia,South Australia,,Red Blend,Marlargo
56423,Australia,88,19,South Australia,Coonawarra,,Cabernet Sauvignon,Angove's
56508,Australia,88,19,South Australia,McLaren Vale,,Riesling,D'Arenberg
56554,Australia,83,12,South Australia,South Australia,,Sangiovese,Yalumba
56573,Australia,83,14,Victoria,Bendigo,,White Blend,Water Wheel
56578,Australia,83,17,New South Wales,Hunter Valley,,S??millon,Pepper Tree
56594,Australia,82,13,Victoria,Murray-Darling,,Shiraz,Tall Poppy
56605,Australia,81,8,Australia Other,South Eastern Australia,,Pinot Noir,Little Penguin
56659,Australia,91,35,South Australia,Barossa Valley,,Red Blend,Massena
56663,Australia,91,65,South Australia,Coonawarra,,Bordeaux-style Red Blend,Penley Estate
56793,Australia,88,19,South Australia,McLaren Vale,,Riesling,D'Arenberg
56798,Australia,88,145,Victoria,Yarra Valley,,Bordeaux-style Red Blend,Mount Mary
56830,Australia,80,9,Australia Other,South Eastern Australia,,Pinot Noir,Hardys
56832,Australia,80,13,Victoria,Murray-Darling,,Merlot,Tall Poppy
56836,Australia,80,7,Australia Other,South Eastern Australia,,Merlot,Hardys
56845,Australia,98,220,South Australia,Barossa Valley,,Shiraz-Viognier,Torbreck
56846,Australia,97,105,South Australia,Barossa Valley,,Shiraz,Torbreck
56847,Australia,97,225,South Australia,Barossa Valley,,Cabernet Sauvignon,Penfolds
56849,Australia,96,100,South Australia,Barossa Valley,,Shiraz,John Duval Wines
56854,Australia,83,15,New South Wales,Hunter Valley,,Shiraz,Margan
56959,Australia,90,45,South Australia,Barossa,,Red Blend,Henschke
56963,Australia,90,23,South Australia,McLaren Vale,,Rh??ne-style Red Blend,Cascabel
57090,Australia,88,22,Victoria,Pyrenees,,Shiraz,Taltarni
57097,Australia,88,36,Victoria,Gippsland,,Shiraz,Jinks Creek
57120,Australia,96,550,South Australia,Eden Valley,,Shiraz,Henschke
57122,Australia,96,225,South Australia,South Australia,,Cabernet Sauvignon-Shiraz,Penfolds
57123,Australia,95,83,South Australia,Barossa,,Shiraz,Elderton
57124,Australia,95,80,South Australia,Barossa Valley,,Shiraz,Glaetzer
57125,Australia,95,140,South Australia,Barossa Valley,,Shiraz,Kaesler
57127,Australia,95,50,South Australia,Barossa Valley,,Shiraz,Greenock Creek
57130,Australia,95,70,South Australia,Barossa Valley,,Rh??ne-style Red Blend,Penfolds
57131,Australia,95,105,South Australia,Barossa Valley,,Shiraz-Viognier,Torbreck
57132,Australia,95,90,South Australia,Barossa Valley,,Shiraz,Glaetzer
57134,Australia,95,250,South Australia,South Australia,,Shiraz,Penfolds
57136,Australia,95,60,South Australia,Barossa Valley,,Shiraz,Kilikanoon
57140,Australia,94,48,South Australia,Barossa Valley,,Shiraz,Turkey Flat
57141,Australia,94,110,South Australia,Barossa,,Shiraz,Yalumba
57142,Australia,94,,South Australia,Barossa Valley,,Shiraz-Cabernet Sauvignon,Glaetzer
57144,Australia,94,60,South Australia,Barossa Valley,,Shiraz,Dutschke
57145,Australia,94,200,South Australia,Barossa Valley,,Shiraz,Hundred Acre
57149,Australia,94,145,South Australia,Barossa Valley,,Mataro,Torbreck
57188,Australia,81,14,South Australia,Barossa Valley,,White Blend,Turkey Flat
57201,Australia,95,350,South Australia,Clarendon,,Syrah,Clarendon Hills
57262,Australia,90,110,South Australia,Eden Valley,,Cabernet Sauvignon,Henschke
57300,Australia,88,16,South Australia,Barossa,,Cabernet Sauvignon,Peter Lehmann
57421,Australia,94,55,South Australia,Barossa Valley,,Shiraz,Hentley Farm
57422,Australia,94,40,South Australia,Barossa Valley,,Shiraz,Kilikanoon
57424,Australia,94,60,South Australia,Barossa Valley,,Shiraz-Cabernet Sauvignon,Glaetzer
57425,Australia,94,105,South Australia,Barossa Valley,,Shiraz,Torbreck
57426,Australia,94,,South Australia,Barossa Valley,,Shiraz,Rockford
57427,Australia,93,83,South Australia,Barossa,,Shiraz,Elderton
57428,Australia,93,105,South Australia,Barossa,,Shiraz,Gibson's BarossaVale
57431,Australia,93,65,South Australia,Barossa Valley,,Shiraz,Kaesler
57434,Australia,93,50,South Australia,Barossa,,Cabernet Sauvignon-Shiraz,Yalumba
57436,Australia,93,42,South Australia,Barossa Valley,,Shiraz,Massena
57437,Australia,93,32,South Australia,Barossa Valley,,Petite Sirah,Massena
