Wine ID,country,description,designation,points,price,province,region_1,region_2,variety,winery
56241,Australia,"Light in body, with modest cherry and vanilla aromas and flavors. The finish is slightly syrupy, verging on cloying. Imported by North Lake Wines.",,82,5,Australia Other,South Eastern Australia,,Shiraz,Kelly's Revenge
56264,Australia,"De Bortoli's unique approach to harvest timing and extensive use of new oak leaves this wine seeming rather disjointed: coffee and cola notes dominate the tart, cranberryish fruit flavors. I suspect it will show better with a few years' of cellaring, but until then, I remain unconvinced.",Reserve Release,84,60,Victoria,Yarra Valley,,Pinot Noir,De Bortoli
56307,Australia,"Winemaker Nick Goldschmidt has turned out a Shiraz that seems a bit conflicted. It's only medium-bodied, yet packs in overripe flavors of cooked berries laced with dark chocolate and espresso. The peppery notes on the finish give it enough verve to pair with steaks or burgers.",,87,25,South Australia,McLaren Vale,,Shiraz,Forefathers
56350,Australia,"Full-bodied, rich and admirably concentrated, this is a top-notch example of Barossa Shiraz at a still-affordable price. Aromas of espresso, blackberry and cedar give way to blueberry and blackberry fruit on the palate. The creamy texture makes it easy to drink, and leaving behind a mouthwatering sensation on the lengthy finish. Drink now???2016.",Boundary Row,92,30,South Australia,Barossa,,Shiraz,Kurtz Family
56423,Australia,"A strong effort from Angove's, the 2006 Vineyard Select Cab boasts Coonawarra's trademark mintiness, allied to black cherry and cassis and backed by plenty of cinnamon and clove. This medium- to full-bodied red's plentiful but soft tannins make it a natural with steak. Imported by Trinchero Vineyards.",Vineyard Select,88,19,South Australia,Coonawarra,,Cabernet Sauvignon,Angove's
56508,Australia,"This is slightly darker and more roasted in character than the 2006 version, with a caramelized note to the dried apricot and honey flavors. It hints at bergamot rather than lime, but retains the long, mouthwatering finish of the 2006.",The Noble,88,19,South Australia,McLaren Vale,,Riesling,D'Arenberg
56594,Australia,"An earthy style, with coffee, cola and spice notes leading the way past some vaguely blackberryish fruit.",,82,13,Victoria,Murray-Darling,,Shiraz,Tall Poppy
56605,Australia,"Herbal, leafy aromas and flavors call to mind tomatoes and beet greens despite a pleasantly round, supple mouthfeel.",,81,8,Australia Other,South Eastern Australia,,Pinot Noir,Little Penguin
56793,Australia,"Despite an overlay of dried apricots and caramel, what is striking about this stickie is its intense essence of lime. The flavors of candied lime and pineapple are bright and fresh, finishing long and balanced, without an excess of sugar.",The Noble,88,19,South Australia,McLaren Vale,,Riesling,D'Arenberg
56830,Australia,"Light and insubstantial in the mouth, with flavors of cooked strawberries and leather. Imported by International Cellars.",Nottage Hill,80,9,Australia Other,South Eastern Australia,,Pinot Noir,Hardys
56846,Australia,"Tarry and peppery, dark and meaty, it's difficult to describe how a wine that is so packed with lush blackberry and plum fruit can remain complex. The fruit completely fills the mouth, yet nuances of spicy, meaty complexity somehow permeate, building in intensity on the long finish. Supple enough to drink now, but should evolve positively through at least 2015 and last another 5???10 years beyond that.",The Factor,97,105,South Australia,Barossa Valley,,Shiraz,Torbreck
56847,Australia,"This is incredibly dark, concentrated stuff from what may be the oldest (planted in 1886) continuously producing Cabernet vineyard in the world. Minty, herbal notes combine with chocolate and cassis to yield a complex, balanced whole. Despite the density of the fruit, there's absolutely no sense of heaviness or excessive weight, and while the tannins appear creamy on the midpalate, they fan out into a silky sheen on the lingering finish. About 500 cases produced. Drink 2012???2030.",Block 42 Kalimna,97,225,South Australia,Barossa Valley,,Cabernet Sauvignon,Penfolds
56849,Australia,"Underneath a slightly smoky, toasty exterior lies an explosion of cherry, raspberry and black cherry fruit that's wonderfully pure without being simple. The texture is creamy and lush without being unstructured or jammy, while the finish goes on and on. Drink now???2020.",Eligo,96,100,South Australia,Barossa Valley,,Shiraz,John Duval Wines
56854,Australia,"With its ample body and complex touches of chocolate, plum and spice, this is clearly a serious attempt at ros??, just one that seems a bit tired at this stage of its evolution. Drink up.",Saign??e Ros??,83,15,New South Wales,Hunter Valley,,Shiraz,Margan
57090,Australia,"The higher elevation of Victoria's Pyrenees imparts firmness to this wine's acids and tannins, suggesting another 2???3 years of cellaring. Right now, the wine's cherry-berry fruit and vanilla oak are still somewhat unintegrated but show promise for the near future.",,88,22,Victoria,Pyrenees,,Shiraz,Taltarni
57097,Australia,"An intriguingly savory Shiraz, laden with meaty, leathery aromas and flavors of pepper-cured meat and coffee. It's full-bodied and creamy in texture, with a lushness that persists through the finish. Drink now.",Longford,88,36,Victoria,Gippsland,,Shiraz,Jinks Creek
57120,Australia,"This is a bold, full-flavored, authoritative example of Eden Valley Shiraz. Cool-climate notes of cracked pepper elegantly frame waves of blackberry fruit that are fresh and zingy, not cooked or confected. This is firmly structured and built for the cellar, yet the tannins are ripe, forming a silky web that supports the fruit on the prolonged finish. Drink 2012???2035.",Hill of Grace Vineyard,96,550,South Australia,Eden Valley,,Shiraz,Henschke
57123,Australia,"The current release, 2003, is an excellent wine, but this vintage kicks it up a notch. It's brighter, fresher and more vibrant than its amply endowed precursor, bursting with peppery raspberries. Creamy and rich, yet wonderfully balanced, and while you could drink it now, it will also cellar well for 10-plus years.",Command,95,83,South Australia,Barossa,,Shiraz,Elderton
57124,Australia,"From a single vineyard in the Ebenezer region, this is simply stupendous stuff. It is a bit Port-like in its rich layers of blackberry fruit, but it also displays great freshness and drive, giving it a juicy, fresh fruit character that's accented even more by dustings of pepper and dried spices. A beautiful marriage of drinkability and ageability; drink now???2020.",Amon-Ra Unfiltered,95,80,South Australia,Barossa Valley,,Shiraz,Glaetzer
57125,Australia,"From vines planted in 1893, this wine combines spicy complexity with size and ultraconcentrated fruit. It tips the scales at 16% alcohol, but wears it well, hiding it under hints of licorice and subtle wood spice and layers of blackberry and blueberry fruit. Yes, it's big, but it's not inelegant, finishing lush, long and spicy. Terrific stuff that should drink well from 2010???2020.",Old Bastard,95,140,South Australia,Barossa Valley,,Shiraz,Kaesler
57127,Australia,"Heady and superripe, this is a huge, mouthfilling wine that fits the ooze monster moniker, yet it finishes with structure and elegance. Camphor and cracked pepper scents accent the blackberry, dark chocolate and mint flavors that finish long, framed by dusty tannins. Drink now???2025.",Alices,95,50,South Australia,Barossa Valley,,Shiraz,Greenock Creek
57132,Australia,"Shows a slightly lifted, peppery character on the nose, but also plenty of toasty oak and bold fruit. Loads of blackberries, blueberries and chocolate cascade over the palate, accented with enough spice and warmth to leave a fleeting impression of fruitcake. Lush and long on the finish. Drink now???2020 or beyond.",Amon Ra,95,90,South Australia,Barossa Valley,,Shiraz,Glaetzer
57134,Australia,"The bulk of this year's Grange (77.5%) is from Barossa, with the remainder coming from McLaren Vale. It starts off with scents of maple syrup and lightly caramelized blackberries, plums and a hint of mocha, while on the palate it turns rich and creamy in texture with the bold fruit underscored by vanilla. There's plenty of power here, but it's restrained and tight. Give it until 2015 or so, after which it should last two decades or more.",Grange,95,250,South Australia,South Australia,,Shiraz,Penfolds
57136,Australia,"A terrific effort from two Barossa vineyards, one in Greenock and the other in Vinevale, this is wonderfully perfumed and floral on the nose, yet also peppery and fruity???in a word, complex. Ditto the flavors, which range from coffee to olive, chocolate to vanilla and berries to spice. All of these elements are tied together by a creamy, lush texture and a long, elegant and refined finish. Drink now???2020.",R Reserve,95,60,South Australia,Barossa Valley,,Shiraz,Kilikanoon
57140,Australia,"Owner/winemaker Peter Schulz has taken a little-known page from Hermitage, using a small amount of Marsanne to add a rich, glyceric mouthfeel to this impressively endowed wine. Savory, spicy notes give complexity to the ripe blackberry fruit flavors, which linger elegantly on the finish, couched in soft tannins. Drink now???2020.",,94,48,South Australia,Barossa Valley,,Shiraz,Turkey Flat
57141,Australia,"Quite possibly the best Octavius yet; features explosive Shiraz aromas of raspberries and peppery spice. Is the usual intense barrel treatment more restrained, or the fruit just that much more expressive? The texture is wonderfully lush and creamy, with an expansive mouthfeel and complex flavors of berries and spice that linger elegantly on the finish. Probably best from 2010???2020.",The Octavius,94,110,South Australia,Barossa,,Shiraz,Yalumba
57144,Australia,"This is terrifically lush and easy to drink now, but don't be fooled into thinking this won't age???there's plenty of structure lurking underneath the layers of blackberry and blueberry fruit and veneer of toasty, vanilla-marked oak. Plus, there's spicy complexity as well, lending savory, meaty notes to the compelling mix. Drink now???2020.",Oscar Semmler Single Vineyard Reserve,94,60,South Australia,Barossa Valley,,Shiraz,Dutschke
57145,Australia,"Incredibly dark in color but light on its feet, this wine somehow manages to hide its 15.5% alcohol under fruit that's neither overblown or jammy. Spice- and herb-driven complexity is the order of the day, with scents of violets lending an exotic note to the aromas. It's mouthfilling and palate-coating but wonderfully balanced, picking up hints of black olive and espresso on the lingering finish. Good now, but appears to have the stuff to evolve over at least 10???15 years.",Ancient Way Vineyard Summer's Blocks,94,200,South Australia,Barossa Valley,,Shiraz,Hundred Acre
57262,Australia,"I suspect the Cyril Henschke Cabernets show better after additional bottle age, but on release they are invariably difficult to read. There is no denying the attractive scents of mint, smoke and cassis in the 2004, nor the ripe plum and cassis-driven flavors, but the wine seems tight and reined in on the palate. Try after 2012.",Cyril Henschke,90,110,South Australia,Eden Valley,,Cabernet Sauvignon,Henschke
